date,symb
1999-01-15 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; ERIC; DTE; ALV; NOK; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; G; TEF; TIT; MBG; TTE; ISP; KPN; BAYN; MT; HEIA; LAT; CS; MUV2; SIE; RWE; BNP; E; PHG; BN; LHA; FRE; HEI; BMW; BAS; WKL; CRH; FMS; ASML; BEI; RAND; NVO; VOW3; ADS; ETN; CDI; CON; EN; HEN3; AKZA; STE; TT; ALKS; PNL; MLP; QGEN; INTRK; CEC; BPE; SOI; MRK; ALV; TFI; 1U1; LI; GFC; PRGO; NTZ; SSL; ELHA; DEZ; VEON; MF; TRIB; BPSO; CRBN; RYAAY; ICLR; ELPE; TEP; ATTICA; BWB; MYTIL; CLB; AVDL; AALB; LPK; SAVE; MUB; VOS; LOUP; CRI; GMM; BEN; RHK; PUM; BESI; ERG; ASM; HAW; BDT; SLIGR; BOI; BRNL; ERF; VIRP; TWEKA; ARCAD; WSU; EDAP; ELEC; KSB; GLO; RSL2; DAM; IUR; LEI; HCO; VIL; CEN; UZU; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-18 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; DTE; ALV; G; TIT; MBG; KPN; ISP; BAYN; HEIA; LAT; BNP; CS; MUV2; SIE; RWE; BN; LHA; FRE; HEI; BMW; BAS; WKL; RAND; BEI; VOW3; CDI; ADS; CON; HEN3; EN; AKZA; PNL; INTRK; MLP; CEC; BPE; MRK; SOI; 1U1; TFI; LI; GFC; SSL; ELHA; DEZ; MF; BPSO; CRBN; ELPE; ATTICA; TEP; MYTIL; BWB; AALB; LPK; SAVE; MUB; VOS; LOUP; CRI; GMM; BEN; RHK; PUM; ERG; BESI; ASM; HAW; BDT; SLIGR; BOI; BRNL; ERF; VIRP; TWEKA; WSU; ARCAD; RSL2; ELEC; KSB; GLO; DAM; IUR; LEI; HCO; VIL; CEN; UZU; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-19 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; AMRN; MDT; BBVA; SAP; JCI; G; TEF; TIT; MBG; TTE; KPN; ISP; BAYN; MT; LAT; HEIA; BNP; CS; MUV2; SIE; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; FMS; ASML; RAND; BEI; NVO; VOW3; CDI; ETN; ADS; AKZA; PNL; HEN3; CON; STE; EN; ALKS; TT; MLP; INTRK; QGEN; CEC; BPE; MRK; SOI; ALV; TFI; LI; 1U1; GFC; SSL; PRGO; NTZ; ELHA; VEON; MF; DEZ; TRIB; BPSO; CRBN; ELPE; ICLR; RYAAY; TEP; ATTICA; BWB; MYTIL; CLB; AVDL; AALB; LPK; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; RHK; PUM; ERG; ASM; BESI; HAW; BDT; SLIGR; BRNL; BOI; ERF; VIRP; TWEKA; EDAP; WSU; ARCAD; RSL2; ELEC; GLO; KSB; DAM; IUR; LEI; HCO; VIL; CEN; TRI; UZU; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-20 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; AMRN; BBVA; SAP; JCI; TEF; G; TIT; MBG; KPN; TTE; ISP; BAYN; MT; HEIA; LAT; BNP; SIE; CS; MUV2; RWE; LHA; PHG; BN; E; FRE; HEI; BMW; BAS; WKL; CRH; FMS; ASML; RAND; BEI; VOW3; NVO; ADS; ETN; CDI; CON; PNL; HEN3; AKZA; ALKS; EN; TT; STE; MLP; INTRK; QGEN; CEC; BPE; SOI; MRK; ALV; TFI; LI; 1U1; GFC; SSL; PRGO; NTZ; ELHA; VEON; DEZ; MF; TRIB; BPSO; CRBN; RYAAY; ICLR; ELPE; ATTICA; TEP; BWB; MYTIL; CLB; AVDL; LPK; AALB; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; RHK; PUM; ERG; BESI; ASM; HAW; BDT; SLIGR; BRNL; BOI; ERF; TWEKA; VIRP; WSU; ARCAD; EDAP; RSL2; ELEC; GLO; KSB; IUR; DAM; LEI; HCO; VIL; CEN; TRI; UZU; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-21 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; AMRN; SAP; BBVA; JCI; G; TEF; TIT; MBG; KPN; TTE; ISP; BAYN; MT; HEIA; LAT; SIE; BNP; CS; MUV2; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; FMS; HABA; ASML; RAND; BEI; VOW3; NVO; CDI; ADS; ETN; CON; HEN3; EN; ALKS; AKZA; PNL; STE; TT; MLP; INTRK; QGEN; CEC; BPE; SOI; MRK; 1U1; ALV; LI; TFI; GFC; SSL; PRGO; NTZ; ELHA; VEON; DEZ; MF; TRIB; BPSO; CRBN; RYAAY; ICLR; ELPE; TEP; ATTICA; BWB; MYTIL; AVDL; CLB; LPK; AALB; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; RHK; PUM; ASM; BESI; ERG; BDT; HAW; SLIGR; BRNL; BOI; ERF; TWEKA; VIRP; ARCAD; WSU; ELEC; RSL2; EDAP; GLO; KSB; IUR; LEI; DAM; HCO; CEN; VIL; TRI; UZU; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-22 00:00:00,TPEIR; EUROB; ETE; SPM; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; AMRN; MDT; SAP; BBVA; JCI; G; MBG; TEF; TIT; TTE; BAYN; ISP; KPN; MT; LAT; HEIA; SIE; MUV2; BNP; CS; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; ASML; FMS; HABA; RAND; BEI; VOW3; NVO; ADS; ETN; CDI; CON; HEN3; EN; ALKS; STE; AKZA; TT; PNL; MLP; INTRK; QGEN; CEC; SOI; BPE; MRK; 1U1; ALV; TFI; LI; GFC; SSL; PRGO; NTZ; VEON; ELHA; DEZ; MF; TRIB; BPSO; CRBN; RYAAY; ICLR; ELPE; TEP; BWB; ATTICA; MYTIL; CLB; LPK; AALB; AVDL; SAVE; MUB; VOS; LOUP; CRI; GMM; BEN; RHK; PUM; ASM; BRNL; BESI; ERG; BDT; HAW; SLIGR; BOI; ERF; TWEKA; VIRP; ARCAD; EDAP; WSU; ELEC; RSL2; GLO; KSB; IUR; LEI; DAM; HCO; CEN; VIL; UZU; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-25 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; AMRN; MDT; SAP; BBVA; JCI; TEF; G; TIT; MBG; TTE; KPN; ISP; BAYN; MT; HEIA; LAT; BNP; SIE; MUV2; CS; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; CRH; WKL; ASML; HABA; FMS; RAND; BEI; NVO; VOW3; ETN; ADS; CDI; CON; EN; ALKS; HEN3; PNL; TT; STE; AKZA; MLP; QGEN; INTRK; CEC; SOI; BPE; MRK; 1U1; ALV; LI; TFI; GFC; SSL; PRGO; NTZ; VEON; ELHA; MF; DEZ; BPSO; TRIB; CRBN; RYAAY; ICLR; ELPE; TEP; ATTICA; MYTIL; BWB; AVDL; CLB; LPK; AALB; SAVE; VOS; MUB; LOUP; CRI; GMM; BEN; RHK; PUM; BESI; BDT; ASM; ERG; HAW; BRNL; SLIGR; BOI; ERF; TWEKA; VIRP; ARCAD; WSU; ELEC; EDAP; RSL2; GLO; KSB; IUR; DAM; LEI; HCO; CEN; VIL; UZU; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-26 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; SAP; MDT; AMRN; JCI; BBVA; G; TIT; TEF; MBG; TTE; KPN; BAYN; ISP; MT; HEIA; LAT; BNP; SIE; MUV2; CS; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; ASML; HABA; RAND; FMS; BEI; VOW3; NVO; ETN; CDI; ADS; CON; ALKS; EN; TT; AKZA; PNL; HEN3; STE; INTRK; QGEN; MLP; CEC; SOI; BPE; MRK; 1U1; LI; ALV; TFI; GFC; SSL; PRGO; NTZ; ELHA; VEON; MF; DEZ; BPSO; TRIB; RYAAY; CRBN; ICLR; ELPE; TEP; ATTICA; MYTIL; LPK; BWB; AVDL; CLB; AALB; SAVE; MUB; VOS; LOUP; CRI; GMM; BEN; RHK; PUM; BDT; ASM; BESI; ERG; HAW; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; ARCAD; WSU; ELEC; EDAP; RSL2; GLO; KSB; IUR; DAM; LEI; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-27 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; TIT; G; MBG; TEF; KPN; TTE; BAYN; ISP; HEIA; MT; LAT; BNP; SIE; RWE; MUV2; CS; PHG; BN; LHA; E; FRE; HEI; BMW; BAS; CRH; WKL; ASML; HABA; FMS; RAND; BEI; VOW3; NVO; ETN; CDI; ALKS; CON; ADS; EN; AKZA; TT; STE; HEN3; PNL; MLP; INTRK; QGEN; SOI; CEC; BPE; MRK; 1U1; TFI; LI; ALV; GFC; SSL; PRGO; NTZ; ELHA; VEON; MF; DEZ; TRIB; BPSO; RYAAY; CRBN; ELPE; ICLR; BWB; TEP; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; SAVE; MUB; VOS; LOUP; CRI; GMM; BEN; PUM; RHK; BDT; ASM; BESI; ERG; BRNL; HAW; SLIGR; BOI; ERF; VIRP; TWEKA; WSU; ARCAD; ELEC; EDAP; RSL2; GLO; KSB; IUR; DAM; LEI; HCO; VIL; UZU; CEN; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-28 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; NOK; ALV; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; G; TIT; TEF; MBG; KPN; TTE; BAYN; ISP; HEIA; LAT; BNP; MT; SIE; CS; MUV2; RWE; BN; PHG; E; LHA; FRE; HEI; BMW; BAS; WKL; CRH; ASML; FMS; HABA; RAND; BEI; VOW3; NVO; CDI; ETN; ALKS; CON; ADS; EN; AKZA; HEN3; PNL; STE; TT; INTRK; MLP; QGEN; SOI; CEC; BPE; 1U1; MRK; ALV; TFI; LI; GFC; SSL; PRGO; VEON; MF; NTZ; ELHA; DEZ; BPSO; TRIB; RYAAY; CRBN; ICLR; ELPE; BWB; TEP; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; BOSS; SAVE; MUB; VOS; LOUP; GMM; CRI; BEN; PUM; RHK; BDT; ASM; BESI; ERG; HAW; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; WSU; ARCAD; ELEC; RSL2; GLO; KSB; IUR; LEI; EDAP; DAM; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-29 00:00:00,TPEIR; EUROB; ETE; SPM; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; G; TIT; MBG; TEF; TTE; KPN; BAYN; ISP; HEIA; LAT; SIE; MT; BNP; CS; MUV2; RWE; BN; PHG; LHA; E; FRE; HEI; BMW; BAS; CRH; WKL; ASML; FMS; HABA; RAND; BEI; VOW3; NVO; CDI; ETN; EN; ALKS; CON; AKZA; ADS; TT; STE; PNL; INTRK; HEN3; MLP; QGEN; CEC; SOI; 1U1; BPE; MRK; TFI; ALV; LI; GFC; SSL; PRGO; MF; VEON; NTZ; ELHA; DEZ; BPSO; TRIB; RYAAY; CRBN; ICLR; ELPE; TEP; BWB; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; BOSS; MUB; SAVE; VOS; LOUP; GMM; CRI; PUM; BEN; BDT; RHK; ASM; ERG; BESI; HAW; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; WSU; ARCAD; ELEC; RSL2; GLO; IUR; KSB; LEI; DAM; EDAP; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-02-01 00:00:00,TPEIR; EUROB; ETE; SPM; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; ING; SAN; AEG; MDT; SAP; AMRN; JCI; BBVA; TIT; G; TEF; MBG; TTE; ISP; KPN; BAYN; HEIA; SIE; LAT; MT; MUV2; BNP; CS; RWE; BN; LHA; E; PHG; FRE; BMW; HEI; CRH; BAS; WKL; ASML; FMS; HABA; RAND; BEI; VOW3; NVO; EN; CDI; ALKS; ETN; CON; AKZA; ADS; TT; STE; PNL; HEN3; INTRK; MLP; CEC; QGEN; SOI; BPE; 1U1; MRK; ALV; TFI; LI; GFC; SSL; PRGO; MF; NTZ; VEON; ELHA; DEZ; BPSO; TRIB; RYAAY; CRBN; ICLR; ELPE; BWB; TEP; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; BOSS; MUB; SAVE; VOS; LOUP; GMM; PUM; BEN; BDT; CRI; RHK; ERG; ASM; BESI; HAW; BRNL; SLIGR; BOI; ERF; TWEKA; VIRP; WSU; ELEC; ARCAD; RSL2; GLO; IUR; EDAP; KSB; LEI; DAM; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
